       371       4801       1592
       372       4739       1616
       373       4657       1626
       374       4637       1612
       375       4616       1619
       376       4543       1632
       377       4493       1669
       378       4440       1682
       379       4369       1708
       380       4322       1698
       381       4277       1672
       382       4284       1619
       383       4321       1529
       384       4395       1441
       385       4541       1412
       386       4684       1387
       387       4835       1354
       388       4971       1331
       389       5138       1360
       390       5252       1407
       391       5364       1482
       392       5490       1565
       393       5568       1609
       394       5646       1662
       395       5628       1746
       396       5598       1785
       397       5468       1844
       398       5401       1857
       399       5275       1854
       400       5155       1896
       401       4988       1892
       402       4777       1881
       403       4661       1858
       404       4484       1763
       405       4333       1757
       406       4205       1736
       407       4083       1643
       408       4007       1632
       409       3902       1602
       410       3838       1583
       411       3837       1570
       412       3826       1498
       413       3835       1460
       414       3903       1407
       415       3963       1370
       416       4049       1317
       417       4134       1324
       418       4254       1355
       419       4418       1342
       420       4537       1346
       421       4690       1354
       422       4792       1339
       423       4847       1378
       424       4918       1406
       425       4977       1425
       426       5034       1390
       427       5081       1400
       428       5083       1432
       429       5098       1469
       430       5082       1513
       431       5077       1532
       432       5048       1565
       433       5023       1581
       434       4965       1595
       435       4878       1608
       436       4866       1602
       437       4785       1600
       438       4712       1653
       439       4661       1634
       440       4556       1634
       441       4470       1666
       442       4384       1649
       443       4321       1649
       444       4309       1652
       445       4282       1582
       446       4290       1508
       447       4301       1465
       448       4319       1455
       449       4331       1440
       450       4335       1405
       451       4411       1348
       452       4442       1294
       453       4518       1286
       454       4607       1276
       455       4735       1274
       456       4857       1273
       457       4982       1297
       458       5107       1298
       459       5188       1347
       460       5216       1375
       461       5238       1381
       462       5249       1419
       463       5248       1455
       464       5220       1518
       465       5175       1558
       466       5168       1567
       467       5123       1585
       468       5081       1610
       469       5091       1661
       470       5050       1720
       471       4970       1757
       472       4785       1806
       473       4654       1799
       474       4590       1737
       475       4519       1679
       476       4450       1659
       477       4392       1619
       478       4326       1624
       479       4249       1585
       480       4175       1535
       481       4109       1498
       482       4141       1368
       483       4165       1296
       484       4210       1259
       485       4304       1224
       486       4387       1210
       487       4519       1192
       488       4644       1173
       489       4773       1151
       490       4889       1120
       491       5049       1161
       492       5209       1184
       493       5349       1223
       494       5456       1281
       495       5557       1352
       496       5584       1444
       497       5541       1573
       498       5433       1660
       499       5309       1669
       500       5231       1608
       501       5167       1574
       502       5073       1531
       503       5004       1531
       504       4906       1490
       505       4885       1497
       506       4865       1467
       507       4803       1459
       508       4788       1460
       509       4706       1436
       510       4640       1477
       511       4576       1469
       512       4492       1420
       513       4451       1432
       514       4385       1452
       515       4336       1477
       516       4331       1486
       517       4336       1468
       518       4411       1501
       519       4492       1468
       520       4571       1495
       521       4642       1534
       522       4737       1557
       523       4831       1561
       524       4865       1591
       525       4907       1591
       526       4937       1572
       527       5002       1534
       528       4998       1489
       529       5076       1465
       530       5103       1413
       531       5140       1414
       532       5154       1425
       533       5174       1466
       534       5235       1512
       535       5232       1537
       536       5235       1517
       537       5201       1511
       538       5158       1511
       539       5062       1519
       540       5016       1547
       541       4853       1520
       542       4789       1472
       543       4686       1382
